Sales,Price,Region,Product,Year,Month,Source
0,4,MA,FCOJ,2015,Jul,NotGrapefruit
0,4,MA,FCOJ,2015,Aug,NotGrapefruit
0,4,SE,FCOJ,2015,Sep,NotGrapefruit
0,4,SE,FCOJ,2015,Oct,NotGrapefruit
0,4,SE,FCOJ,2015,Nov,NotGrapefruit
0,4,SE,FCOJ,2015,Dec,NotGrapefruit
0,4,SE,FCOJ,2015,Jan,NotGrapefruit
0,4,SE,FCOJ,2015,Feb,NotGrapefruit
0,4,SE,FCOJ,2015,Mar,NotGrapefruit
0,4,SE,FCOJ,2015,Apr,NotGrapefruit
0,4,SE,FCOJ,2015,May,NotGrapefruit
0,4,SE,FCOJ,2015,Jun,NotGrapefruit
0,4,SE,FCOJ,2015,Jul,NotGrapefruit
0,4,SE,FCOJ,2015,Aug,NotGrapefruit
0,4,MW,FCOJ,2015,Sep,NotGrapefruit
0,4,MW,FCOJ,2015,Oct,NotGrapefruit
0,4,MW,FCOJ,2015,Nov,NotGrapefruit
0,4,MW,FCOJ,2015,Dec,NotGrapefruit
0,4,MW,FCOJ,2015,Jan,NotGrapefruit
0,4,MW,FCOJ,2015,Feb,NotGrapefruit
0,4,MW,FCOJ,2015,Mar,NotGrapefruit
0,4,MW,FCOJ,2015,Apr,NotGrapefruit
0,4,MW,FCOJ,2015,May,NotGrapefruit
0,4,MW,FCOJ,2015,Jun,NotGrapefruit
0,4,MW,FCOJ,2015,Jul,NotGrapefruit
0,4,MW,FCOJ,2015,Aug,NotGrapefruit
0,4,DS,FCOJ,2015,Sep,NotGrapefruit
0,4,DS,FCOJ,2015,Oct,NotGrapefruit
0,4,DS,FCOJ,2015,Nov,NotGrapefruit
0,4,DS,FCOJ,2015,Dec,NotGrapefruit
0,4,DS,FCOJ,2015,Jan,NotGrapefruit
0,4,DS,FCOJ,2015,Feb,NotGrapefruit
0,4,DS,FCOJ,2015,Mar,NotGrapefruit
0,4,DS,FCOJ,2015,Apr,NotGrapefruit
0,4,DS,FCOJ,2015,May,NotGrapefruit
0,4,DS,FCOJ,2015,Jun,NotGrapefruit
0,4,DS,FCOJ,2015,Jul,NotGrapefruit
0,4,DS,FCOJ,2015,Aug,NotGrapefruit
0,4,NW,FCOJ,2015,Sep,NotGrapefruit
0,4,NW,FCOJ,2015,Oct,NotGrapefruit
0,4,NW,FCOJ,2015,Nov,NotGrapefruit
0,4,NW,FCOJ,2015,Dec,NotGrapefruit
0,4,NW,FCOJ,2015,Jan,NotGrapefruit
0,4,NW,FCOJ,2015,Feb,NotGrapefruit
0,4,NW,FCOJ,2015,Mar,NotGrapefruit
0,4,NW,FCOJ,2015,Apr,NotGrapefruit
0,4,NW,FCOJ,2015,May,NotGrapefruit
0,4,NW,FCOJ,2015,Jun,NotGrapefruit
0,4,NW,FCOJ,2015,Jul,NotGrapefruit
0,4,NW,FCOJ,2015,Aug,NotGrapefruit
0,4,SW,FCOJ,2015,Sep,NotGrapefruit
0,4,SW,FCOJ,2015,Oct,NotGrapefruit
0,4,SW,FCOJ,2015,Nov,NotGrapefruit
0,4,SW,FCOJ,2015,Dec,NotGrapefruit
0,4,SW,FCOJ,2015,Jan,NotGrapefruit
0,4,SW,FCOJ,2015,Feb,NotGrapefruit
0,4,SW,FCOJ,2015,Mar,NotGrapefruit
0,4,SW,FCOJ,2015,Apr,NotGrapefruit
0,4,SW,FCOJ,2015,May,NotGrapefruit
0,4,SW,FCOJ,2015,Jun,NotGrapefruit
0,4,SW,FCOJ,2015,Jul,NotGrapefruit
0,4,SW,FCOJ,2015,Aug,NotGrapefruit
759,2.1,NE,ORA,2016,Sep,NotGrapefruit
689,2.1,NE,ORA,2016,Oct,NotGrapefruit
649,2.1,NE,ORA,2016,Nov,NotGrapefruit
655,2.1,NE,ORA,2016,Dec,NotGrapefruit
707,2.1,NE,ORA,2016,Jan,NotGrapefruit
824,2.1,NE,ORA,2016,Feb,NotGrapefruit
787,2.1,NE,ORA,2016,Mar,NotGrapefruit
754,2.1,NE,ORA,2016,Apr,NotGrapefruit
731,2.1,NE,ORA,2016,May,NotGrapefruit
785,2.1,NE,ORA,2016,Jun,NotGrapefruit
884,2.1,NE,ORA,2016,Jul,NotGrapefruit
700,2.1,NE,ORA,2016,Aug,NotGrapefruit
1233,2,MA,ORA,2016,Sep,NotGrapefruit
1545,2,MA,ORA,2016,Oct,NotGrapefruit
1450,2,MA,ORA,2016,Nov,NotGrapefruit
1526,2,MA,ORA,2016,Dec,NotGrapefruit
1451,2,MA,ORA,2016,Jan,NotGrapefruit
1480,2,MA,ORA,2016,Feb,NotGrapefruit
1533,2,MA,ORA,2016,Mar,NotGrapefruit
1790,2,MA,ORA,2016,Apr,NotGrapefruit
1561,2,MA,ORA,2016,May,NotGrapefruit
1741,2,MA,ORA,2016,Jun,NotGrapefruit
1451.258364,2,MA,ORA,2016,Jul,NotGrapefruit
1157.272413,2,MA,ORA,2016,Aug,NotGrapefruit
612,2.3,SE,ORA,2016,Sep,NotGrapefruit
618,2.3,SE,ORA,2016,Oct,NotGrapefruit
550,2.3,SE,ORA,2016,Nov,NotGrapefruit
604,2.3,SE,ORA,2016,Dec,NotGrapefruit
752,2.3,SE,ORA,2016,Jan,NotGrapefruit
631,2.3,SE,ORA,2016,Feb,NotGrapefruit
626,2.3,SE,ORA,2016,Mar,NotGrapefruit
698,2.3,SE,ORA,2016,Apr,NotGrapefruit
619,2.3,SE,ORA,2016,May,NotGrapefruit
610,2.3,SE,ORA,2016,Jun,NotGrapefruit
598,2.3,SE,ORA,2016,Jul,NotGrapefruit
633,2.3,SE,ORA,2016,Aug,NotGrapefruit
1053,2.35,MW,ORA,2016,Sep,NotGrapefruit
999.1082786,2.35,MW,ORA,2016,Oct,NotGrapefruit
938.7545925,2.35,MW,ORA,2016,Nov,NotGrapefruit
1108,2.35,MW,ORA,2016,Dec,NotGrapefruit
1051,2.35,MW,ORA,2016,Jan,NotGrapefruit
954,2.35,MW,ORA,2016,Feb,NotGrapefruit
855,2.35,MW,ORA,2016,Mar,NotGrapefruit
902,2.35,MW,ORA,2016,Apr,NotGrapefruit
953,2.35,MW,ORA,2016,May,NotGrapefruit
1002.560234,2.35,MW,ORA,2016,Jun,NotGrapefruit
919.2614713,2.35,MW,ORA,2016,Jul,NotGrapefruit
387.8455937,2.35,MW,ORA,2016,Aug,NotGrapefruit
557,2.2,DS,ORA,2016,Sep,NotGrapefruit
636.7272959,2.2,DS,ORA,2016,Oct,NotGrapefruit
634.6361063,2.2,DS,ORA,2016,Nov,NotGrapefruit
616,2.2,DS,ORA,2016,Dec,NotGrapefruit
616,2.2,DS,ORA,2016,Jan,NotGrapefruit
608,2.2,DS,ORA,2016,Feb,NotGrapefruit
695,2.2,DS,ORA,2016,Mar,NotGrapefruit
494,2.2,DS,ORA,2016,Apr,NotGrapefruit
673,2.2,DS,ORA,2016,May,NotGrapefruit
638.7558476,2.2,DS,ORA,2016,Jun,NotGrapefruit
542.0076593,2.2,DS,ORA,2016,Jul,NotGrapefruit
611.4655964,2.2,DS,ORA,2016,Aug,NotGrapefruit
101,4,NW,ORA,2016,Sep,NotGrapefruit
109,4,NW,ORA,2016,Oct,NotGrapefruit
98,4,NW,ORA,2016,Nov,NotGrapefruit
96,4,NW,ORA,2016,Dec,NotGrapefruit
114,4,NW,ORA,2016,Jan,NotGrapefruit
145,4,NW,ORA,2016,Feb,NotGrapefruit
122,4,NW,ORA,2016,Mar,NotGrapefruit
137,4,NW,ORA,2016,Apr,NotGrapefruit
122,4,NW,ORA,2016,May,NotGrapefruit
103,4,NW,ORA,2016,Jun,NotGrapefruit
123,4,NW,ORA,2016,Jul,NotGrapefruit
122,4,NW,ORA,2016,Aug,NotGrapefruit
364,2.75,SW,ORA,2016,Sep,NotGrapefruit
311.1644255,2.75,SW,ORA,2016,Oct,NotGrapefruit
369.4093012,2.75,SW,ORA,2016,Nov,NotGrapefruit
369,2.75,SW,ORA,2016,Dec,NotGrapefruit
410,2.75,SW,ORA,2016,Jan,NotGrapefruit
434,2.75,SW,ORA,2016,Feb,NotGrapefruit
380,2.75,SW,ORA,2016,Mar,NotGrapefruit
349,2.75,SW,ORA,2016,Apr,NotGrapefruit
444,2.75,SW,ORA,2016,May,NotGrapefruit
328.0839186,2.75,SW,ORA,2016,Jun,NotGrapefruit
365.535657,2.75,SW,ORA,2016,Jul,NotGrapefruit
387.9483664,2.75,SW,ORA,2016,Aug,NotGrapefruit
212,3.43,NE,POJ,2016,Sep,NotGrapefruit
404,3.43,NE,POJ,2016,Oct,NotGrapefruit
378,3.43,NE,POJ,2016,Nov,NotGrapefruit
324,3.43,NE,POJ,2016,Dec,NotGrapefruit
374,3.43,NE,POJ,2016,Jan,NotGrapefruit
385,3.43,NE,POJ,2016,Feb,NotGrapefruit
374,3.43,NE,POJ,2016,Mar,NotGrapefruit
387,3.43,NE,POJ,2016,Apr,NotGrapefruit
460,3.43,NE,POJ,2016,May,NotGrapefruit
422,3.43,NE,POJ,2016,Jun,NotGrapefruit
464,3.43,NE,POJ,2016,Jul,NotGrapefruit
490,3.43,NE,POJ,2016,Aug,NotGrapefruit
358,3.38,MA,POJ,2016,Sep,NotGrapefruit
936,3.38,MA,POJ,2016,Oct,NotGrapefruit
732.0428114,3.38,MA,POJ,2016,Nov,NotGrapefruit
855,3.38,MA,POJ,2016,Dec,NotGrapefruit
840,3.38,MA,POJ,2016,Jan,NotGrapefruit
896,3.38,MA,POJ,2016,Feb,NotGrapefruit
920.9966234,3.38,MA,POJ,2016,Mar,NotGrapefruit
961,3.38,MA,POJ,2016,Apr,NotGrapefruit
923,3.38,MA,POJ,2016,May,NotGrapefruit
1069,3.38,MA,POJ,2016,Jun,NotGrapefruit
790.2104265,3.38,MA,POJ,2016,Jul,NotGrapefruit
831,3.38,MA,POJ,2016,Aug,NotGrapefruit
144,4,SE,POJ,2016,Sep,NotGrapefruit
328,4,SE,POJ,2016,Oct,NotGrapefruit
278,4,SE,POJ,2016,Nov,NotGrapefruit
243,4,SE,POJ,2016,Dec,NotGrapefruit
298,4,SE,POJ,2016,Jan,NotGrapefruit
292,4,SE,POJ,2016,Feb,NotGrapefruit
282,4,SE,POJ,2016,Mar,NotGrapefruit
308,4,SE,POJ,2016,Apr,NotGrapefruit
334,4,SE,POJ,2016,May,NotGrapefruit
290,4,SE,POJ,2016,Jun,NotGrapefruit
313,4,SE,POJ,2016,Jul,NotGrapefruit
333,4,SE,POJ,2016,Aug,NotGrapefruit
175.2596685,4,MW,POJ,2016,Sep,NotGrapefruit
387.8829814,4,MW,POJ,2016,Oct,NotGrapefruit
410.9667549,4,MW,POJ,2016,Nov,NotGrapefruit
461.9978947,4,MW,POJ,2016,Dec,NotGrapefruit
344,4,MW,POJ,2016,Jan,NotGrapefruit
431,4,MW,POJ,2016,Feb,NotGrapefruit
359.3836552,4,MW,POJ,2016,Mar,NotGrapefruit
295.6698759,4,MW,POJ,2016,Apr,NotGrapefruit
401.348102,4,MW,POJ,2016,May,NotGrapefruit
444.6382985,4,MW,POJ,2016,Jun,NotGrapefruit
400.3690176,4,MW,POJ,2016,Jul,NotGrapefruit
405.1761825,4,MW,POJ,2016,Aug,NotGrapefruit
232.0607735,3.35,DS,POJ,2016,Sep,NotGrapefruit
495.1950311,3.35,DS,POJ,2016,Oct,NotGrapefruit
486.7783019,3.35,DS,POJ,2016,Nov,NotGrapefruit
542.3326316,3.35,DS,POJ,2016,Dec,NotGrapefruit
478,3.35,DS,POJ,2016,Jan,NotGrapefruit
519,3.35,DS,POJ,2016,Feb,NotGrapefruit
529,3.35,DS,POJ,2016,Mar,NotGrapefruit
550.081394,3.35,DS,POJ,2016,Apr,NotGrapefruit
495.3430818,3.35,DS,POJ,2016,May,NotGrapefruit
506.7922082,3.35,DS,POJ,2016,Jun,NotGrapefruit
474.4721823,3.35,DS,POJ,2016,Jul,NotGrapefruit
477.4733819,3.35,DS,POJ,2016,Aug,NotGrapefruit
104,4,NW,POJ,2016,Sep,NotGrapefruit
160,4,NW,POJ,2016,Oct,NotGrapefruit
138,4,NW,POJ,2016,Nov,NotGrapefruit
171,4,NW,POJ,2016,Dec,NotGrapefruit
145,4,NW,POJ,2016,Jan,NotGrapefruit
176,4,NW,POJ,2016,Feb,NotGrapefruit
139,4,NW,POJ,2016,Mar,NotGrapefruit
163,4,NW,POJ,2016,Apr,NotGrapefruit
164,4,NW,POJ,2016,May,NotGrapefruit
182,4,NW,POJ,2016,Jun,NotGrapefruit
149,4,NW,POJ,2016,Jul,NotGrapefruit
138,4,NW,POJ,2016,Aug,NotGrapefruit
166.679558,4,SW,POJ,2016,Sep,NotGrapefruit
253.9219876,4,SW,POJ,2016,Oct,NotGrapefruit
271.940566,4,SW,POJ,2016,Nov,NotGrapefruit
266.4694737,4,SW,POJ,2016,Dec,NotGrapefruit
244,4,SW,POJ,2016,Jan,NotGrapefruit
192,4,SW,POJ,2016,Feb,NotGrapefruit
287,4,SW,POJ,2016,Mar,NotGrapefruit
247.0487301,4,SW,POJ,2016,Apr,NotGrapefruit
235.3088163,4,SW,POJ,2016,May,NotGrapefruit
228.5694933,4,SW,POJ,2016,Jun,NotGrapefruit
223.2999509,4,SW,POJ,2016,Jul,NotGrapefruit
255.1504356,4,SW,POJ,2016,Aug,NotGrapefruit
183.441233,3.6,NE,ROJ,2016,Sep,NotGrapefruit
296.0220169,3.6,NE,ROJ,2016,Oct,NotGrapefruit
326,3.6,NE,ROJ,2016,Nov,NotGrapefruit
304,3.6,NE,ROJ,2016,Dec,NotGrapefruit
297,3.6,NE,ROJ,2016,Jan,NotGrapefruit
368,3.6,NE,ROJ,2016,Feb,NotGrapefruit
301,3.6,NE,ROJ,2016,Mar,NotGrapefruit
336,3.6,NE,ROJ,2016,Apr,NotGrapefruit
388,3.6,NE,ROJ,2016,May,NotGrapefruit
410,3.6,NE,ROJ,2016,Jun,NotGrapefruit
386,3.6,NE,ROJ,2016,Jul,NotGrapefruit
386,3.6,NE,ROJ,2016,Aug,NotGrapefruit
446.8384551,3.61,MA,ROJ,2016,Sep,NotGrapefruit
488.9073847,3.61,MA,ROJ,2016,Oct,NotGrapefruit
538.879839,3.61,MA,ROJ,2016,Nov,NotGrapefruit
538,3.61,MA,ROJ,2016,Dec,NotGrapefruit
669,3.61,MA,ROJ,2016,Jan,NotGrapefruit
631,3.61,MA,ROJ,2016,Feb,NotGrapefruit
696.5357304,3.61,MA,ROJ,2016,Mar,NotGrapefruit
650,3.61,MA,ROJ,2016,Apr,NotGrapefruit
594,3.61,MA,ROJ,2016,May,NotGrapefruit
514,3.61,MA,ROJ,2016,Jun,NotGrapefruit
579.5134477,3.61,MA,ROJ,2016,Jul,NotGrapefruit
737,3.61,MA,ROJ,2016,Aug,NotGrapefruit
165.7631428,3.9,SE,ROJ,2016,Sep,NotGrapefruit
207.1079911,3.9,SE,ROJ,2016,Oct,NotGrapefruit
198,3.9,SE,ROJ,2016,Nov,NotGrapefruit
195,3.9,SE,ROJ,2016,Dec,NotGrapefruit
238,3.9,SE,ROJ,2016,Jan,NotGrapefruit
238,3.9,SE,ROJ,2016,Feb,NotGrapefruit
223,3.9,SE,ROJ,2016,Mar,NotGrapefruit
213,3.9,SE,ROJ,2016,Apr,NotGrapefruit
218,3.9,SE,ROJ,2016,May,NotGrapefruit
214,3.9,SE,ROJ,2016,Jun,NotGrapefruit
235,3.9,SE,ROJ,2016,Jul,NotGrapefruit
196,3.9,SE,ROJ,2016,Aug,NotGrapefruit
176.6393307,3.9,MW,ROJ,2016,Sep,NotGrapefruit
294.2634416,3.9,MW,ROJ,2016,Oct,NotGrapefruit
273.3347792,3.9,MW,ROJ,2016,Nov,NotGrapefruit
254.7126457,3.9,MW,ROJ,2016,Dec,NotGrapefruit
318.9619027,3.9,MW,ROJ,2016,Jan,NotGrapefruit
325.0503332,3.9,MW,ROJ,2016,Feb,NotGrapefruit
263.1914894,3.9,MW,ROJ,2016,Mar,NotGrapefruit
261.5621257,3.9,MW,ROJ,2016,Apr,NotGrapefruit
331.9428993,3.9,MW,ROJ,2016,May,NotGrapefruit
318.61234,3.9,MW,ROJ,2016,Jun,NotGrapefruit
309.9851982,3.9,MW,ROJ,2016,Jul,NotGrapefruit
297.0415284,3.9,MW,ROJ,2016,Aug,NotGrapefruit
101.2922888,3.9,DS,ROJ,2016,Sep,NotGrapefruit
145.9150784,3.9,DS,ROJ,2016,Oct,NotGrapefruit
152.4226964,3.9,DS,ROJ,2016,Nov,NotGrapefruit
139.61486,3.9,DS,ROJ,2016,Dec,NotGrapefruit
146.6267818,3.9,DS,ROJ,2016,Jan,NotGrapefruit
142.5903187,3.9,DS,ROJ,2016,Feb,NotGrapefruit
146.4208843,3.9,DS,ROJ,2016,Mar,NotGrapefruit
140.3644837,3.9,DS,ROJ,2016,Apr,NotGrapefruit
140.9350651,3.9,DS,ROJ,2016,May,NotGrapefruit
160.4618688,3.9,DS,ROJ,2016,Jun,NotGrapefruit
157.3520955,3.9,DS,ROJ,2016,Jul,NotGrapefruit
152.1409695,3.9,DS,ROJ,2016,Aug,NotGrapefruit
66.23472693,3.9,NW,ROJ,2016,Sep,NotGrapefruit
104,3.9,NW,ROJ,2016,Oct,NotGrapefruit
106,3.9,NW,ROJ,2016,Nov,NotGrapefruit
97,3.9,NW,ROJ,2016,Dec,NotGrapefruit
109,3.9,NW,ROJ,2016,Jan,NotGrapefruit
120,3.9,NW,ROJ,2016,Feb,NotGrapefruit
104,3.9,NW,ROJ,2016,Mar,NotGrapefruit
112,3.9,NW,ROJ,2016,Apr,NotGrapefruit
124,3.9,NW,ROJ,2016,May,NotGrapefruit
127,3.9,NW,ROJ,2016,Jun,NotGrapefruit
138,3.9,NW,ROJ,2016,Jul,NotGrapefruit
121,3.9,NW,ROJ,2016,Aug,NotGrapefruit
176.9019797,3.9,SW,ROJ,2016,Sep,NotGrapefruit
202.7213125,3.9,SW,ROJ,2016,Oct,NotGrapefruit
231.1682203,3.9,SW,ROJ,2016,Nov,NotGrapefruit
228.7009661,3.9,SW,ROJ,2016,Dec,NotGrapefruit
267.9140932,3.9,SW,ROJ,2016,Jan,NotGrapefruit
225.5949729,3.9,SW,ROJ,2016,Feb,NotGrapefruit
233.8571094,3.9,SW,ROJ,2016,Mar,NotGrapefruit
221.3090154,3.9,SW,ROJ,2016,Apr,NotGrapefruit
227.9476604,3.9,SW,ROJ,2016,May,NotGrapefruit
206.5093885,3.9,SW,ROJ,2016,Jun,NotGrapefruit
214.40386,3.9,SW,ROJ,2016,Jul,NotGrapefruit
223.8191177,3.9,SW,ROJ,2016,Aug,NotGrapefruit
1388.611237,1.6,NE,FCOJ,2016,Sep,NotGrapefruit
1318.407181,1.6,NE,FCOJ,2016,Oct,NotGrapefruit
1584.987671,1.6,NE,FCOJ,2016,Nov,NotGrapefruit
1410.93513,1.6,NE,FCOJ,2016,Dec,NotGrapefruit
1440.716987,1.6,NE,FCOJ,2016,Jan,NotGrapefruit
1737.069984,1.6,NE,FCOJ,2016,Feb,NotGrapefruit
1244.171387,1.6,NE,FCOJ,2016,Mar,NotGrapefruit
1430.798963,1.6,NE,FCOJ,2016,Apr,NotGrapefruit
1591.958725,1.6,NE,FCOJ,2016,May,NotGrapefruit
1773,1.6,NE,FCOJ,2016,Jun,NotGrapefruit
1893.623868,1.6,NE,FCOJ,2016,Jul,NotGrapefruit
1634.723351,1.6,NE,FCOJ,2016,Aug,NotGrapefruit
1606.768642,1.6,MA,FCOJ,2016,Sep,NotGrapefruit
1457.785234,1.6,MA,FCOJ,2016,Oct,NotGrapefruit
1784.18324,1.6,MA,FCOJ,2016,Nov,NotGrapefruit
1805.303592,1.6,MA,FCOJ,2016,Dec,NotGrapefruit
1742.536582,1.6,MA,FCOJ,2016,Jan,NotGrapefruit
1193.371593,1.6,MA,FCOJ,2016,Feb,NotGrapefruit
1845.523104,1.6,MA,FCOJ,2016,Mar,NotGrapefruit
1797.286913,1.6,MA,FCOJ,2016,Apr,NotGrapefruit
1746.25661,1.6,MA,FCOJ,2016,May,NotGrapefruit
1812,1.6,MA,FCOJ,2016,Jun,NotGrapefruit
1915.831386,1.6,MA,FCOJ,2016,Jul,NotGrapefruit
1548.187611,1.6,MA,FCOJ,2016,Aug,NotGrapefruit
1618.839092,1.63,SE,FCOJ,2016,Sep,NotGrapefruit
1723.838133,1.63,SE,FCOJ,2016,Oct,NotGrapefruit
1858.397394,1.63,SE,FCOJ,2016,Nov,NotGrapefruit
1662.200394,1.63,SE,FCOJ,2016,Dec,NotGrapefruit
1737.146078,1.63,SE,FCOJ,2016,Jan,NotGrapefruit
1874.638009,1.63,SE,FCOJ,2016,Feb,NotGrapefruit
1902.189771,1.63,SE,FCOJ,2016,Mar,NotGrapefruit
1730.311168,1.63,SE,FCOJ,2016,Apr,NotGrapefruit
1775.729753,1.63,SE,FCOJ,2016,May,NotGrapefruit
1573,1.63,SE,FCOJ,2016,Jun,NotGrapefruit
1785.103418,1.63,SE,FCOJ,2016,Jul,NotGrapefruit
1844.618581,1.63,SE,FCOJ,2016,Aug,NotGrapefruit
2811.59649,1.48,MW,FCOJ,2016,Sep,NotGrapefruit
2885.142114,1.48,MW,FCOJ,2016,Oct,NotGrapefruit
3038.185551,1.48,MW,FCOJ,2016,Nov,NotGrapefruit
2478.201591,1.48,MW,FCOJ,2016,Dec,NotGrapefruit
3616.232543,1.48,MW,FCOJ,2016,Jan,NotGrapefruit
3218.464211,1.48,MW,FCOJ,2016,Feb,NotGrapefruit
3174.352991,1.48,MW,FCOJ,2016,Mar,NotGrapefruit
3220.335791,1.48,MW,FCOJ,2016,Apr,NotGrapefruit
2940.903827,1.48,MW,FCOJ,2016,May,NotGrapefruit
3032.255024,1.48,MW,FCOJ,2016,Jun,NotGrapefruit
2531.974286,1.48,MW,FCOJ,2016,Jul,NotGrapefruit
2841.795515,1.48,MW,FCOJ,2016,Aug,NotGrapefruit
1350.301133,1.5,DS,FCOJ,2016,Sep,NotGrapefruit
1356.46375,1.5,DS,FCOJ,2016,Oct,NotGrapefruit
1517.585438,1.5,DS,FCOJ,2016,Nov,NotGrapefruit
1499.719228,1.5,DS,FCOJ,2016,Dec,NotGrapefruit
1346.805,1.5,DS,FCOJ,2016,Jan,NotGrapefruit
1423.011637,1.5,DS,FCOJ,2016,Feb,NotGrapefruit
1443.706419,1.5,DS,FCOJ,2016,Mar,NotGrapefruit
1409.338076,1.5,DS,FCOJ,2016,Apr,NotGrapefruit
1444.730125,1.5,DS,FCOJ,2016,May,NotGrapefruit
1532.377615,1.5,DS,FCOJ,2016,Jun,NotGrapefruit
1593.107883,1.5,DS,FCOJ,2016,Jul,NotGrapefruit
1434.477752,1.5,DS,FCOJ,2016,Aug,NotGrapefruit
395.9863812,2.2,NW,FCOJ,2016,Sep,NotGrapefruit
391,2.2,NW,FCOJ,2016,Oct,NotGrapefruit
391,2.2,NW,FCOJ,2016,Nov,NotGrapefruit
497,2.2,NW,FCOJ,2016,Dec,NotGrapefruit
315.3661381,2.2,NW,FCOJ,2016,Jan,NotGrapefruit
457,2.2,NW,FCOJ,2016,Feb,NotGrapefruit
409,2.2,NW,FCOJ,2016,Mar,NotGrapefruit
419,2.2,NW,FCOJ,2016,Apr,NotGrapefruit
405,2.2,NW,FCOJ,2016,May,NotGrapefruit
480,2.2,NW,FCOJ,2016,Jun,NotGrapefruit
499.7317897,2.2,NW,FCOJ,2016,Jul,NotGrapefruit
483.0119743,2.2,NW,FCOJ,2016,Aug,NotGrapefruit
686.5508736,2.1,SW,FCOJ,2016,Sep,NotGrapefruit
707.7209128,2.1,SW,FCOJ,2016,Oct,NotGrapefruit
726.9352777,2.1,SW,FCOJ,2016,Nov,NotGrapefruit
747.9043095,2.1,SW,FCOJ,2016,Dec,NotGrapefruit
652.3525256,2.1,SW,FCOJ,2016,Jan,NotGrapefruit
753.960869,2.1,SW,FCOJ,2016,Feb,NotGrapefruit
851.2160071,2.1,SW,FCOJ,2016,Mar,NotGrapefruit
633.8314167,2.1,SW,FCOJ,2016,Apr,NotGrapefruit
751.2020756,2.1,SW,FCOJ,2016,May,NotGrapefruit
828.08286,2.1,SW,FCOJ,2016,Jun,NotGrapefruit
898.4206827,2.1,SW,FCOJ,2016,Jul,NotGrapefruit
647.3428451,2.1,SW,FCOJ,2016,Aug,NotGrapefruit
0,2.05,NE,ORA,2017,Sep,NotGrapefruit
0,2.05,NE,ORA,2017,Oct,NotGrapefruit
0,2.05,NE,ORA,2017,Nov,NotGrapefruit
242.8792349,2.05,NE,ORA,2017,Dec,NotGrapefruit
0,2.05,NE,ORA,2017,Jan,NotGrapefruit
72.37853264,2.05,NE,ORA,2017,Feb,NotGrapefruit
0,2.05,NE,ORA,2017,Mar,NotGrapefruit
0,2.05,NE,ORA,2017,Apr,NotGrapefruit
1.168193061,2.05,NE,ORA,2017,May,NotGrapefruit
0,2.05,NE,ORA,2017,Jun,NotGrapefruit
0,2.05,NE,ORA,2017,Jul,NotGrapefruit
0,2.05,NE,ORA,2017,Aug,NotGrapefruit
0,1.95,MA,ORA,2017,Sep,NotGrapefruit
132.4398465,1.95,MA,ORA,2017,Oct,NotGrapefruit
225.8099513,1.95,MA,ORA,2017,Nov,NotGrapefruit
609.7351075,1.95,MA,ORA,2017,Dec,NotGrapefruit
230.8778215,1.95,MA,ORA,2017,Jan,NotGrapefruit
402.2517116,1.95,MA,ORA,2017,Feb,NotGrapefruit
271.9895886,1.95,MA,ORA,2017,Mar,NotGrapefruit
283,1.95,MA,ORA,2017,Apr,NotGrapefruit
252.4773094,1.95,MA,ORA,2017,May,NotGrapefruit
287.3255057,1.95,MA,ORA,2017,Jun,NotGrapefruit
216.0041759,1.95,MA,ORA,2017,Jul,NotGrapefruit
257.5970551,1.95,MA,ORA,2017,Aug,NotGrapefruit
0,1.85,SE,ORA,2017,Sep,NotGrapefruit
0,1.85,SE,ORA,2017,Oct,NotGrapefruit
0,1.85,SE,ORA,2017,Nov,NotGrapefruit
256.7751187,1.85,SE,ORA,2017,Dec,NotGrapefruit
0,1.85,SE,ORA,2017,Jan,NotGrapefruit
86.93510903,1.85,SE,ORA,2017,Feb,NotGrapefruit
0,1.85,SE,ORA,2017,Mar,NotGrapefruit
0,1.85,SE,ORA,2017,Apr,NotGrapefruit
1.021087268,1.85,SE,ORA,2017,May,NotGrapefruit
0,1.85,SE,ORA,2017,Jun,NotGrapefruit
0,1.85,SE,ORA,2017,Jul,NotGrapefruit
0,1.85,SE,ORA,2017,Aug,NotGrapefruit
190.7029967,2.12,MW,ORA,2017,Sep,NotGrapefruit
645.4194748,2.12,MW,ORA,2017,Oct,NotGrapefruit
1128.660883,2.12,MW,ORA,2017,Nov,NotGrapefruit
1088.796375,2.12,MW,ORA,2017,Dec,NotGrapefruit
1103.252814,2.12,MW,ORA,2017,Jan,NotGrapefruit
1252.007905,2.12,MW,ORA,2017,Feb,NotGrapefruit
1085.723418,2.12,MW,ORA,2017,Mar,NotGrapefruit
926.7864325,2.12,MW,ORA,2017,Apr,NotGrapefruit
1014.957103,2.12,MW,ORA,2017,May,NotGrapefruit
1008.25144,2.12,MW,ORA,2017,Jun,NotGrapefruit
892.8819952,2.12,MW,ORA,2017,Jul,NotGrapefruit
884.1542513,2.12,MW,ORA,2017,Aug,NotGrapefruit
550.7274443,2.3,DS,ORA,2017,Sep,NotGrapefruit
574.370904,2.3,DS,ORA,2017,Oct,NotGrapefruit
569.7901345,2.3,DS,ORA,2017,Nov,NotGrapefruit
623,2.3,DS,ORA,2017,Dec,NotGrapefruit
563,2.3,DS,ORA,2017,Jan,NotGrapefruit
538,2.3,DS,ORA,2017,Feb,NotGrapefruit
629.421889,2.3,DS,ORA,2017,Mar,NotGrapefruit
