Sales,Price,Region,Product,Year,Month,Source,Indicator
483,3.244846345,MW,ORA,2012,Mar,MomPop,0
947,2.53374407,MW,ORA,2012,Apr,MomPop,0
723,2.614163815,MW,ORA,2012,May,MomPop,0
1669,1.828496952,MW,ORA,2012,Jun,MomPop,0
2567,1.5683561,MW,ORA,2012,Jul,MomPop,0
2752,1.371966979,MW,ORA,2012,Aug,MomPop,0
202,3.480842537,DS,ORA,2012,Sep,MomPop,0
525,2.460929694,DS,ORA,2012,Oct,MomPop,0
1736,1.441089465,DS,ORA,2012,Nov,MomPop,0
1421,1.591755082,DS,ORA,2012,Dec,MomPop,0
1094,1.579657351,DS,ORA,2012,Jan,MomPop,0
3637,1.010648901,DS,ORA,2012,Feb,MomPop,0
807,1.992267081,DS,ORA,2012,Mar,MomPop,0
295,3.074488763,DS,ORA,2012,Apr,MomPop,0
668,2.337438788,DS,ORA,2012,May,MomPop,0
955,1.876942219,DS,ORA,2012,Jun,MomPop,0
333,3.137518371,DS,ORA,2012,Jul,MomPop,0
391,3.033588096,DS,ORA,2012,Aug,MomPop,0
546,1.664358521,NW,ORA,2012,Sep,MomPop,0
132,3.548233884,NW,ORA,2012,Oct,MomPop,0
306,2.506887152,NW,ORA,2012,Nov,MomPop,0
414,1.906578975,NW,ORA,2012,Dec,MomPop,0
440,1.985547155,NW,ORA,2012,Jan,MomPop,0
260,2.633623221,NW,ORA,2012,Feb,MomPop,0
200,3.024812441,NW,ORA,2012,Mar,MomPop,0
222,2.83448164,NW,ORA,2012,Apr,MomPop,0
1328,1.251136814,NW,ORA,2012,May,MomPop,0
163,3.346685487,NW,ORA,2012,Jun,MomPop,0
171,3.338349745,NW,ORA,2012,Jul,MomPop,0
212,3.063605086,NW,ORA,2012,Aug,MomPop,0
724,1.945405778,SW,ORA,2012,Sep,MomPop,0
216,3.205049565,SW,ORA,2012,Oct,MomPop,0
254,2.86575538,SW,ORA,2012,Nov,MomPop,0
2394,1.109692495,SW,ORA,2012,Dec,MomPop,0
303,2.895164041,SW,ORA,2012,Jan,MomPop,0
1268,1.539097117,SW,ORA,2012,Feb,MomPop,0
915,1.697530863,SW,ORA,2012,Mar,MomPop,0
240,3.127950511,SW,ORA,2012,Apr,MomPop,0
690,1.914874844,SW,ORA,2012,May,MomPop,0
343,2.754028756,SW,ORA,2012,Jun,MomPop,0
2068,1.156063268,SW,ORA,2012,Jul,MomPop,0
380,2.677999007,SW,ORA,2012,Aug,MomPop,0
501,2.875898628,NE,POJ,2012,Sep,MomPop,0
956,2.148587209,NE,POJ,2012,Oct,MomPop,0
1446,1.859031079,NE,POJ,2012,Nov,MomPop,0
424,3.420323613,NE,POJ,2012,Dec,MomPop,0
463,2.984117551,NE,POJ,2012,Jan,MomPop,0
804,2.555591744,NE,POJ,2012,Feb,MomPop,0
1944,1.702329027,NE,POJ,2012,Mar,MomPop,0
402,3.353933296,NE,POJ,2012,Apr,MomPop,0
508,3.062134859,NE,POJ,2012,May,MomPop,0
1452,1.836127897,NE,POJ,2012,Jun,MomPop,0
2712,1.51766867,NE,POJ,2012,Jul,MomPop,0
539,3.342981118,NE,POJ,2012,Aug,MomPop,0
754,3.558309289,MA,POJ,2012,Sep,MomPop,0
3170,1.89278427,MA,POJ,2012,Oct,MomPop,0
1777,2.481285083,MA,POJ,2012,Nov,MomPop,0
771,3.501216008,MA,POJ,2012,Dec,MomPop,0
1309,2.819303116,MA,POJ,2012,Jan,MomPop,0
937,3.195053493,MA,POJ,2012,Feb,MomPop,0
2568,2.17030747,MA,POJ,2012,Mar,MomPop,0
991,3.281110677,MA,POJ,2012,Apr,MomPop,0
4207,1.655259814,MA,POJ,2012,May,MomPop,0
1196,3.00368567,MA,POJ,2012,Jun,MomPop,0
1104,3.337254484,MA,POJ,2012,Jul,MomPop,0
3272,1.973764945,MA,POJ,2012,Aug,MomPop,0
5107,1.088628223,SE,POJ,2012,Sep,MomPop,0
3362,1.160071206,SE,POJ,2012,Oct,MomPop,0
440,3.353365964,SE,POJ,2012,Nov,MomPop,0
1249,1.855517735,SE,POJ,2012,Dec,MomPop,0
3923,1.22007751,SE,POJ,2012,Jan,MomPop,0
2955,1.396469212,SE,POJ,2012,Feb,MomPop,0
3677,1.252086342,SE,POJ,2012,Mar,MomPop,0
2544,1.369394688,SE,POJ,2012,Apr,MomPop,0
1038,2.196919966,SE,POJ,2012,May,MomPop,0
2740,1.508310204,SE,POJ,2012,Jun,MomPop,0
1110,2.180648856,SE,POJ,2012,Jul,MomPop,0
371,3.518850896,SE,POJ,2012,Aug,MomPop,0
4231.40776,1.287964866,MW,POJ,2012,Sep,MomPop,0
5015.441587,1.254838163,MW,POJ,2012,Oct,MomPop,0
500.6746277,3.576072614,MW,POJ,2012,Nov,MomPop,0
1346.295311,2.241770031,MW,POJ,2012,Dec,MomPop,0
1765.952626,1.898669342,MW,POJ,2012,Jan,MomPop,0
1023.656023,2.423549638,MW,POJ,2012,Feb,MomPop,0
2957.954874,1.500793431,MW,POJ,2012,Mar,MomPop,0
944.3222599,2.515909587,MW,POJ,2012,Apr,MomPop,0
1432.146154,2.087136448,MW,POJ,2012,May,MomPop,0
1894.482797,1.87427366,MW,POJ,2012,Jun,MomPop,0
3400.712111,1.371970812,MW,POJ,2012,Jul,MomPop,0
1020.010713,2.458546186,MW,POJ,2012,Aug,MomPop,0
315,3.566753047,NE,ROJ,2012,Sep,MomPop,0
1996,1.644827529,NE,ROJ,2012,Oct,MomPop,0
4750,1.119331104,NE,ROJ,2012,Nov,MomPop,0
405,3.245334133,NE,ROJ,2012,Dec,MomPop,0
394,3.244408499,NE,ROJ,2012,Jan,MomPop,0
1925,1.726117711,NE,ROJ,2012,Feb,MomPop,0
1402,1.984576688,NE,ROJ,2012,Mar,MomPop,0
4182,1.258112657,NE,ROJ,2012,Apr,MomPop,0
4072,1.087418958,NE,ROJ,2012,May,MomPop,0
533,2.978722137,NE,ROJ,2012,Jun,MomPop,0
1044,2.025667893,NE,ROJ,2012,Jul,MomPop,0
837,2.542598538,NE,ROJ,2012,Aug,MomPop,0
604,3.404513681,MA,ROJ,2012,Sep,MomPop,0
770,3.246492965,MA,ROJ,2012,Oct,MomPop,0
1064,2.792967047,MA,ROJ,2012,Nov,MomPop,0
1354,2.51076883,MA,ROJ,2012,Dec,MomPop,0
775,3.267778422,MA,ROJ,2012,Jan,MomPop,0
1504,2.487785512,MA,ROJ,2012,Feb,MomPop,0
820,3.220614828,MA,ROJ,2012,Mar,MomPop,0
642,3.45215556,MA,ROJ,2012,Apr,MomPop,0
2064,2.222674704,MA,ROJ,2012,May,MomPop,0
3071,1.882876641,MA,ROJ,2012,Jun,MomPop,0
7994,1.180898317,MA,ROJ,2012,Jul,MomPop,0
2485,1.979165025,MA,ROJ,2012,Aug,MomPop,0
1544,1.586832916,SE,ROJ,2012,Sep,MomPop,0
1218,1.689556437,SE,ROJ,2012,Oct,MomPop,0
330,3.291737576,SE,ROJ,2012,Nov,MomPop,0
598,2.533922878,SE,ROJ,2012,Dec,MomPop,0
383,2.862907447,SE,ROJ,2012,Jan,MomPop,0
791,2.093905709,SE,ROJ,2012,Feb,MomPop,0
497,2.706292658,SE,ROJ,2012,Mar,MomPop,0
306,3.5018662,SE,ROJ,2012,Apr,MomPop,0
1958,1.422131393,SE,ROJ,2012,May,MomPop,0
600,2.477194512,SE,ROJ,2012,Jun,MomPop,0
257,3.525947085,SE,ROJ,2012,Jul,MomPop,0
1086,2.035478443,SE,ROJ,2012,Aug,MomPop,0
1233.014608,2.021206354,MW,ROJ,2012,Sep,MomPop,0
1615.827321,1.738454889,MW,ROJ,2012,Oct,MomPop,0
349.1135582,3.467342567,MW,ROJ,2012,Nov,MomPop,0
4792.185807,1.154310612,MW,ROJ,2012,Dec,MomPop,0
2530.326058,1.348075665,MW,ROJ,2012,Jan,MomPop,0
383.685886,3.38122695,MW,ROJ,2012,Feb,MomPop,0
1845.60103,1.671602168,MW,ROJ,2012,Mar,MomPop,0
707.7624142,2.425066335,MW,ROJ,2012,Apr,MomPop,0
434.5895218,3.352461854,MW,ROJ,2012,May,MomPop,0
1315.138527,2.11593519,MW,ROJ,2012,Jun,MomPop,0
3081.834678,1.209806156,MW,ROJ,2012,Jul,MomPop,0
452.5468568,3.157990756,MW,ROJ,2012,Aug,MomPop,0
419,2.92538762,NE,FCOJ,2012,Sep,MomPop,0
1718,1.55031556,NE,FCOJ,2012,Oct,MomPop,0
722,2.198648527,NE,FCOJ,2012,Nov,MomPop,0
2969,1.233534511,NE,FCOJ,2012,Dec,MomPop,0
927,2.06321515,NE,FCOJ,2012,Feb,MomPop,0
902,2.107478721,NE,FCOJ,2012,Mar,MomPop,0
531,2.737084922,NE,FCOJ,2012,Apr,MomPop,0
730,2.517336067,NE,FCOJ,2012,May,MomPop,0
530,2.756064815,NE,FCOJ,2012,Jun,MomPop,0
1886,1.687051434,NE,FCOJ,2012,Jul,MomPop,0
477,2.872568473,NE,FCOJ,2012,Aug,MomPop,0
230,3.475565877,MA,FCOJ,2012,Sep,MomPop,0
390,2.826167722,MA,FCOJ,2012,Oct,MomPop,0
3341,1.201781627,MA,FCOJ,2012,Nov,MomPop,0
285,3.461973336,MA,FCOJ,2012,Dec,MomPop,0
2592,1.341224739,MA,FCOJ,2012,Feb,MomPop,0
555,2.557429919,MA,FCOJ,2012,Mar,MomPop,0
1186,1.968201277,MA,FCOJ,2012,Apr,MomPop,0
3092,1.291612628,MA,FCOJ,2012,May,MomPop,0
354,3.194245161,MA,FCOJ,2012,Jun,MomPop,0
317,3.472363452,MA,FCOJ,2012,Jul,MomPop,0
2771,1.340881244,MA,FCOJ,2012,Aug,MomPop,0
3903,1.190774344,SE,FCOJ,2012,Sep,MomPop,0
294,3.418725983,SE,FCOJ,2012,Oct,MomPop,0
5428,1.066352341,SE,FCOJ,2012,Nov,MomPop,0
344,3.079263495,SE,FCOJ,2012,Dec,MomPop,0
1496,1.718550493,SE,FCOJ,2012,Feb,MomPop,0
1037,2.12410645,SE,FCOJ,2012,Mar,MomPop,0
742,2.345546706,SE,FCOJ,2012,Apr,MomPop,0
453,3.18365165,SE,FCOJ,2012,May,MomPop,0
801,2.396958662,SE,FCOJ,2012,Jun,MomPop,0
3463,1.182124073,SE,FCOJ,2012,Jul,MomPop,0
319,3.287485122,SE,FCOJ,2012,Aug,MomPop,0
5364.656981,1.174368924,MW,FCOJ,2012,Sep,MomPop,0
3569.589993,1.291424984,MW,FCOJ,2012,Oct,MomPop,0
847.2502896,2.345562077,MW,FCOJ,2012,Nov,MomPop,0
4251.745639,1.193803573,MW,FCOJ,2012,Dec,MomPop,0
1133.27858,2.131104407,MW,FCOJ,2012,Feb,MomPop,0
774.012541,2.449149032,MW,FCOJ,2012,Mar,MomPop,0
1632.289668,1.939456879,MW,FCOJ,2012,Apr,MomPop,0
1506.428431,2.109710383,MW,FCOJ,2012,May,MomPop,0
1207.749918,2.280171027,MW,FCOJ,2012,Jun,MomPop,0
1148.64233,2.312210905,MW,FCOJ,2012,Jul,MomPop,0
801.2956989,2.65697178,MW,FCOJ,2012,Aug,MomPop,0
259.6612348,3.523155157,DS,FCOJ,2012,Oct,MomPop,0
641.1590275,2.495475148,DS,FCOJ,2012,Jul,MomPop,0
354.3416306,2.150400431,NW,FCOJ,2012,Oct,MomPop,0
591.9500078,1.981199545,NW,FCOJ,2012,Jul,MomPop,0
277.809746,2.971622414,SW,FCOJ,2012,Oct,MomPop,0
250.9988831,3.583038884,SW,FCOJ,2012,Jul,MomPop,0
310,2.904483408,NE,ORA,2013,Sep,MomPop,0
963,2.417655097,MA,ORA,2013,Sep,MomPop,0
651,2.217301522,SE,ORA,2013,Sep,MomPop,0
1195,2.186422448,MW,ORA,2013,Sep,MomPop,0
733,2.008361149,DS,ORA,2013,Sep,MomPop,0
847,2.008361149,DS,ORA,2013,Oct,MomPop,0
766,2.008361149,DS,ORA,2013,Nov,MomPop,0
820,2.008361149,DS,ORA,2013,Dec,MomPop,0
889,2.008361149,DS,ORA,2013,Jan,MomPop,0
886,2.008361149,DS,ORA,2013,Feb,MomPop,0
792,2.008361149,DS,ORA,2013,Mar,MomPop,0
906,2.008361149,DS,ORA,2013,Apr,MomPop,0
828,2.008361149,DS,ORA,2013,May,MomPop,0
888,2.008361149,DS,ORA,2013,Jun,MomPop,0
907,2.008361149,DS,ORA,2013,Jul,MomPop,0
802,2.008361149,DS,ORA,2013,Aug,MomPop,0
329,2.25,NW,ORA,2013,Sep,MomPop,0
349,2.25,NW,ORA,2013,Oct,MomPop,0
341,2.25,NW,ORA,2013,Nov,MomPop,0
379,2.25,NW,ORA,2013,Dec,MomPop,0
387,2.25,NW,ORA,2013,Jan,MomPop,0
363,2.25,NW,ORA,2013,Feb,MomPop,0
359,2.25,NW,ORA,2013,Mar,MomPop,0
382,2.25,NW,ORA,2013,Apr,MomPop,0
410,2.25,NW,ORA,2013,May,MomPop,0
455,2.25,NW,ORA,2013,Jun,MomPop,0
337,2.25,NW,ORA,2013,Jul,MomPop,0
375,2.25,NW,ORA,2013,Aug,MomPop,0
354,2.552088043,SW,ORA,2013,Sep,MomPop,0
354,2.552088043,SW,ORA,2013,Oct,MomPop,0
389,2.552088043,SW,ORA,2013,Nov,MomPop,0
410,2.552088043,SW,ORA,2013,Dec,MomPop,0
432,2.552088043,SW,ORA,2013,Jan,MomPop,0
417,2.552088043,SW,ORA,2013,Feb,MomPop,0
375,2.552088043,SW,ORA,2013,Mar,MomPop,0
349,2.552088043,SW,ORA,2013,Apr,MomPop,0
343,2.552088043,SW,ORA,2013,May,MomPop,0
386,2.552088043,SW,ORA,2013,Jun,MomPop,0
439,2.552088043,SW,ORA,2013,Jul,MomPop,0
317,2.552088043,SW,ORA,2013,Aug,MomPop,0
327,3.548386857,NE,POJ,2013,Sep,MomPop,0
283,3.548386857,NE,POJ,2013,Oct,MomPop,0
403,3.548386857,NE,POJ,2013,Nov,MomPop,0
370,3.548386857,NE,POJ,2013,Dec,MomPop,0
360,3.548386857,NE,POJ,2013,Jan,MomPop,0
404,3.548386857,NE,POJ,2013,Feb,MomPop,0
394,3.548386857,NE,POJ,2013,Mar,MomPop,0
366,3.548386857,NE,POJ,2013,Apr,MomPop,0
435,3.548386857,NE,POJ,2013,May,MomPop,0
291,3.548386857,NE,POJ,2013,Jun,MomPop,0
347,3.548386857,NE,POJ,2013,Jul,MomPop,0
430,3.548386857,NE,POJ,2013,Aug,MomPop,0
886,3.194824874,MA,POJ,2013,Sep,MomPop,0
1056,3.194824874,MA,POJ,2013,Oct,MomPop,0
931,3.194824874,MA,POJ,2013,Nov,MomPop,0
973,3.194824874,MA,POJ,2013,Dec,MomPop,0
971,3.194824874,MA,POJ,2013,Jan,MomPop,0
872,3.194824874,MA,POJ,2013,Feb,MomPop,0
948,3.194824874,MA,POJ,2013,Mar,MomPop,0
1203,3.194824874,MA,POJ,2013,Apr,MomPop,0
1107,3.194824874,MA,POJ,2013,May,MomPop,0
903,3.194824874,MA,POJ,2013,Jun,MomPop,0
1146,3.194824874,MA,POJ,2013,Jul,MomPop,0
1041,3.194824874,MA,POJ,2013,Aug,MomPop,0
763,2.501883732,SE,POJ,2013,Sep,MomPop,0
951,2.501883732,SE,POJ,2013,Oct,MomPop,0
753,2.501883732,SE,POJ,2013,Nov,MomPop,0
803,2.501883732,SE,POJ,2013,Dec,MomPop,0
683,2.501883732,SE,POJ,2013,Jan,MomPop,0
855,2.501883732,SE,POJ,2013,Feb,MomPop,0
883,2.501883732,SE,POJ,2013,Mar,MomPop,0
826,2.501883732,SE,POJ,2013,Apr,MomPop,0
850,2.501883732,SE,POJ,2013,May,MomPop,0
690,2.501883732,SE,POJ,2013,Jun,MomPop,0
920,2.501883732,SE,POJ,2013,Jul,MomPop,0
920,2.501883732,SE,POJ,2013,Aug,MomPop,0
997.6674885,2.595108449,MW,POJ,2013,Sep,MomPop,0
877.4138842,2.595108449,MW,POJ,2013,Oct,MomPop,0
858.9486486,2.595108449,MW,POJ,2013,Nov,MomPop,0
835.4695742,2.595108449,MW,POJ,2013,Dec,MomPop,0
1015.122747,2.595108449,MW,POJ,2013,Jan,MomPop,0
1001.294869,2.595108449,MW,POJ,2013,Feb,MomPop,0
859.5132741,2.595108449,MW,POJ,2013,Mar,MomPop,0
886.052424,2.595108449,MW,POJ,2013,Apr,MomPop,0
937.9279522,2.595108449,MW,POJ,2013,May,MomPop,0
991.8610818,2.595108449,MW,POJ,2013,Jun,MomPop,0
930.0785584,2.595108449,MW,POJ,2013,Jul,MomPop,0
1102.667603,2.595108449,MW,POJ,2013,Aug,MomPop,0
1086,2.00625,NE,ROJ,2013,Sep,MomPop,0
1158,2.00625,NE,ROJ,2013,Oct,MomPop,0
1041,2.00625,NE,ROJ,2013,Nov,MomPop,0
1227,2.00625,NE,ROJ,2013,Dec,MomPop,0
1107,2.00625,NE,ROJ,2013,Jan,MomPop,0
1109,2.00625,NE,ROJ,2013,Feb,MomPop,0
1084,2.00625,NE,ROJ,2013,Mar,MomPop,0
1031,2.00625,NE,ROJ,2013,Apr,MomPop,0
1266,2.00625,NE,ROJ,2013,May,MomPop,0
1323,2.00625,NE,ROJ,2013,Jun,MomPop,0
1379,2.00625,NE,ROJ,2013,Jul,MomPop,0
1443,2.00625,NE,ROJ,2013,Aug,MomPop,0
2005,2.00625,MA,ROJ,2013,Sep,MomPop,0
2431,2.00625,MA,ROJ,2013,Oct,MomPop,0
2346,2.00625,MA,ROJ,2013,Nov,MomPop,0
2103,2.00625,MA,ROJ,2013,Dec,MomPop,0
2217,2.00625,MA,ROJ,2013,Jan,MomPop,0
2252,2.00625,MA,ROJ,2013,Feb,MomPop,0
2377,2.00625,MA,ROJ,2013,Mar,MomPop,0
2475,2.00625,MA,ROJ,2013,Apr,MomPop,0
2604,2.00625,MA,ROJ,2013,May,MomPop,0
2307,2.00625,MA,ROJ,2013,Jun,MomPop,0
2650,2.00625,MA,ROJ,2013,Jul,MomPop,0
2629,2.00625,MA,ROJ,2013,Aug,MomPop,0
601,2.303125,SE,ROJ,2013,Sep,MomPop,0
690,2.303125,SE,ROJ,2013,Oct,MomPop,0
789,2.303125,SE,ROJ,2013,Nov,MomPop,0
578,2.303125,SE,ROJ,2013,Dec,MomPop,0
707,2.303125,SE,ROJ,2013,Jan,MomPop,0
832,2.303125,SE,ROJ,2013,Feb,MomPop,0
756,2.303125,SE,ROJ,2013,Mar,MomPop,0
633,2.303125,SE,ROJ,2013,Apr,MomPop,0
675,2.303125,SE,ROJ,2013,May,MomPop,0
686,2.303125,SE,ROJ,2013,Jun,MomPop,0
802,2.303125,SE,ROJ,2013,Jul,MomPop,0
700,2.303125,SE,ROJ,2013,Aug,MomPop,0
881.548754,2.3625,MW,ROJ,2013,Sep,MomPop,0
944.3820851,2.3625,MW,ROJ,2013,Oct,MomPop,0
806.3272798,2.3625,MW,ROJ,2013,Nov,MomPop,0
940.8274387,2.3625,MW,ROJ,2013,Dec,MomPop,0
812.8420508,2.3625,MW,ROJ,2013,Jan,MomPop,0
1034.220564,2.3625,MW,ROJ,2013,Feb,MomPop,0
912.5303082,2.3625,MW,ROJ,2013,Mar,MomPop,0
1006.930961,2.3625,MW,ROJ,2013,Apr,MomPop,0
1034.322978,2.3625,MW,ROJ,2013,May,MomPop,0
986.0295932,2.3625,MW,ROJ,2013,Jun,MomPop,0
978.684271,2.3625,MW,ROJ,2013,Jul,MomPop,0
878.4051806,2.3625,MW,ROJ,2013,Aug,MomPop,0
530.3434094,2.3625,DS,ROJ,2013,Oct,MomPop,0
591.5340891,2.3625,DS,ROJ,2013,Nov,MomPop,0
698.9269172,2.3625,DS,ROJ,2013,Dec,MomPop,0
697.4066777,2.3625,DS,ROJ,2013,Jan,MomPop,0
560.0307595,2.3625,DS,ROJ,2013,Feb,MomPop,0
678.8868611,2.3625,DS,ROJ,2013,Mar,MomPop,0
546.2798799,2.3625,DS,ROJ,2013,Apr,MomPop,0
794.6722849,2.3625,DS,ROJ,2013,May,MomPop,0
660.1376202,2.3625,DS,ROJ,2013,Jun,MomPop,0
777.9428347,2.3625,DS,ROJ,2013,Jul,MomPop,0
682.7561363,2.3625,DS,ROJ,2013,Aug,MomPop,0
231.4975705,2.732668639,NW,ROJ,2013,Oct,MomPop,0
252.173416,2.732668639,NW,ROJ,2013,Nov,MomPop,0
210.1484304,2.732668639,NW,ROJ,2013,Dec,MomPop,0
224.6749558,2.732668639,NW,ROJ,2013,Jan,MomPop,0
202.2336465,2.732668639,NW,ROJ,2013,Feb,MomPop,0
198.2549389,2.732668639,NW,ROJ,2013,Mar,MomPop,0
253.3722321,2.732668639,NW,ROJ,2013,Apr,MomPop,0
280.2095106,2.732668639,NW,ROJ,2013,May,MomPop,0
203.538255,2.732668639,NW,ROJ,2013,Jun,MomPop,0
269.894823,2.732668639,NW,ROJ,2013,Jul,MomPop,0
263.9934379,2.732668639,NW,ROJ,2013,Aug,MomPop,0
843.9269444,2.1875,SW,ROJ,2013,Oct,MomPop,0
737.6313947,2.1875,SW,ROJ,2013,Nov,MomPop,0
883.7712032,2.1875,SW,ROJ,2013,Dec,MomPop,0
785.4229178,2.1875,SW,ROJ,2013,Jan,MomPop,0
923.5397338,2.1875,SW,ROJ,2013,Feb,MomPop,0
746.6325921,2.1875,SW,ROJ,2013,Mar,MomPop,0
883.8184681,2.1875,SW,ROJ,2013,Apr,MomPop,0
723.5998892,2.1875,SW,ROJ,2013,May,MomPop,0
847.8602846,2.1875,SW,ROJ,2013,Jun,MomPop,0
881.5827642,2.1875,SW,ROJ,2013,Jul,MomPop,0
902.1550524,2.1875,SW,ROJ,2013,Aug,MomPop,0
862,2.021564975,NE,FCOJ,2013,Sep,MomPop,0
916,2.021564975,NE,FCOJ,2013,Oct,MomPop,0
924,2.021564975,NE,FCOJ,2013,Nov,MomPop,0
817,2.021564975,NE,FCOJ,2013,Dec,MomPop,0
1016,2.021564975,NE,FCOJ,2013,Jan,MomPop,0
1135,2.021564975,NE,FCOJ,2013,Feb,MomPop,0
1000,2.021564975,NE,FCOJ,2013,Mar,MomPop,0
903,2.021564975,NE,FCOJ,2013,Apr,MomPop,0
1100,2.021564975,NE,FCOJ,2013,May,MomPop,0
961,2.021564975,NE,FCOJ,2013,Jun,MomPop,0
1029,2.021564975,NE,FCOJ,2013,Jul,MomPop,0
946,2.021564975,NE,FCOJ,2013,Aug,MomPop,0
627,2.203377375,MA,FCOJ,2013,Sep,MomPop,0
944,2.203377375,MA,FCOJ,2013,Oct,MomPop,0
847,2.203377375,MA,FCOJ,2013,Nov,MomPop,0
837,2.203377375,MA,FCOJ,2013,Dec,MomPop,0
855,2.203377375,MA,FCOJ,2013,Jan,MomPop,0
791,2.203377375,MA,FCOJ,2013,Feb,MomPop,0
919,2.203377375,MA,FCOJ,2013,Mar,MomPop,0
816,2.203377375,MA,FCOJ,2013,Apr,MomPop,0
727,2.203377375,MA,FCOJ,2013,May,MomPop,0
877,2.203377375,MA,FCOJ,2013,Jun,MomPop,0
897,2.203377375,MA,FCOJ,2013,Jul,MomPop,0
920,2.203377375,MA,FCOJ,2013,Aug,MomPop,0
1228,2.073000513,SE,FCOJ,2013,Sep,MomPop,0
1057,2.073000513,SE,FCOJ,2013,Oct,MomPop,0
987,2.073000513,SE,FCOJ,2013,Nov,MomPop,0
1039,2.073000513,SE,FCOJ,2013,Dec,MomPop,0
888,2.073000513,SE,FCOJ,2013,Jan,MomPop,0
1130,2.073000513,SE,FCOJ,2013,Feb,MomPop,0
1247,2.073000513,SE,FCOJ,2013,Mar,MomPop,0
1136,2.073000513,SE,FCOJ,2013,Apr,MomPop,0
1022,2.073000513,SE,FCOJ,2013,May,MomPop,0
982,2.073000513,SE,FCOJ,2013,Jun,MomPop,0
1046,2.073000513,SE,FCOJ,2013,Jul,MomPop,0
1042,2.073000513,SE,FCOJ,2013,Aug,MomPop,0
965.6701758,2.425726899,MW,FCOJ,2013,Sep,MomPop,0
1071.515255,2.425726899,MW,FCOJ,2013,Oct,MomPop,0
913.3272798,2.425726899,MW,FCOJ,2013,Nov,MomPop,0
880.8274387,2.425726899,MW,FCOJ,2013,Dec,MomPop,0
1028.453853,2.425726899,MW,FCOJ,2013,Jan,MomPop,0
774.2205636,2.425726899,MW,FCOJ,2013,Feb,MomPop,0
1075.530308,2.425726899,MW,FCOJ,2013,Mar,MomPop,0
1001.930961,2.425726899,MW,FCOJ,2013,Apr,MomPop,0
903.4666218,2.425726899,MW,FCOJ,2013,May,MomPop,0
952.0295932,2.425726899,MW,FCOJ,2013,Jun,MomPop,0
907.684271,2.425726899,MW,FCOJ,2013,Jul,MomPop,0
966.4051806,2.425726899,MW,FCOJ,2013,Aug,MomPop,0
1202.396341,1.98717593,DS,FCOJ,2013,Oct,MomPop,0
939.7023871,1.98717593,DS,FCOJ,2013,Nov,MomPop,0
965.1514028,1.98717593,DS,FCOJ,2013,Dec,MomPop,0
921.4066777,1.98717593,DS,FCOJ,2013,Jan,MomPop,0
748.0307595,1.98717593,DS,FCOJ,2013,Feb,MomPop,0
1035.886861,1.98717593,DS,FCOJ,2013,Mar,MomPop,0
1081.865501,1.98717593,DS,FCOJ,2013,Apr,MomPop,0
1246.672285,1.98717593,DS,FCOJ,2013,May,MomPop,0
1195.13762,1.98717593,DS,FCOJ,2013,Jun,MomPop,0
1169.942835,1.98717593,DS,FCOJ,2013,Jul,MomPop,0
1079.756136,1.98717593,DS,FCOJ,2013,Aug,MomPop,0
377.9272875,2.187138684,NW,FCOJ,2013,Oct,MomPop,0
403.173416,2.187138684,NW,FCOJ,2013,Nov,MomPop,0
363.1484304,2.187138684,NW,FCOJ,2013,Dec,MomPop,0
389.0182409,2.187138684,NW,FCOJ,2013,Jan,MomPop,0
362.0381608,2.187138684,NW,FCOJ,2013,Feb,MomPop,0
402.7706812,2.187138684,NW,FCOJ,2013,Mar,MomPop,0
347.4833532,2.187138684,NW,FCOJ,2013,Apr,MomPop,0
434.2095106,2.187138684,NW,FCOJ,2013,May,MomPop,0
396.7283028,2.187138684,NW,FCOJ,2013,Jun,MomPop,0
389.894823,2.187138684,NW,FCOJ,2013,Jul,MomPop,0
449.9934379,2.187138684,NW,FCOJ,2013,Aug,MomPop,0
662.9269444,2.234483993,SW,FCOJ,2013,Oct,MomPop,0
629.6313947,2.234483993,SW,FCOJ,2013,Nov,MomPop,0
534.7712032,2.234483993,SW,FCOJ,2013,Dec,MomPop,0
547.4229178,2.234483993,SW,FCOJ,2013,Jan,MomPop,0
486.5397338,2.234483993,SW,FCOJ,2013,Feb,MomPop,0
617.6325921,2.234483993,SW,FCOJ,2013,Mar,MomPop,0
596.8184681,2.234483993,SW,FCOJ,2013,Apr,MomPop,0
686.5998892,2.234483993,SW,FCOJ,2013,May,MomPop,0
731.8602846,2.234483993,SW,FCOJ,2013,Jun,MomPop,0
656.5827642,2.234483993,SW,FCOJ,2013,Jul,MomPop,0
666.1550524,2.234483993,SW,FCOJ,2013,Aug,MomPop,0
225,3.485380089,NE,ORA,2014,Sep,MomPop,0
217,3.485380089,NE,ORA,2014,Oct,MomPop,0
174,3.485380089,NE,ORA,2014,Nov,MomPop,0
285,3.485380089,NE,ORA,2014,Dec,MomPop,0
242,3.485380089,NE,ORA,2014,Jan,MomPop,0
234,3.485380089,NE,ORA,2014,Feb,MomPop,0
198,3.485380089,NE,ORA,2014,Mar,MomPop,0
238,3.485380089,NE,ORA,2014,Apr,MomPop,0
259,3.485380089,NE,ORA,2014,May,MomPop,0
233,3.485380089,NE,ORA,2014,Jun,MomPop,0
225,3.485380089,NE,ORA,2014,Jul,MomPop,0
275,3.485380089,NE,ORA,2014,Aug,MomPop,0
697,2.901186117,MA,ORA,2014,Sep,MomPop,0
